word,category
आयामी,neither
मिथ्या,nepali-only
सामरिक,nepali-only
निष्कपट,nepali-only
जल-प्रपात,neither
विशेषत,neither
निवर्तमान,nepali-only
तल्प,neither
विधाएं,neither
गम्भीरता,neither
पर्चा,nepali-only
टिकते,neither
चमकीले,neither
निकलने,neither
पतित,nepali-only
ओवरसीज,neither
खड़ा,neither
बहुप्रशंसित,neither
निवारक,nepali-only
रंगरेजवा,neither
पढे,neither
ढ़ोल,neither
मसौदे,neither
पुण्य,nepali-only
भ्याराश्ताचारियो,neither
वल्वा,neither
भरके,neither
पीढ़ियों,neither
इतिहास,nepali-only
नुस्खा,neither
दूऽध,neither
फॉर,neither
चुराएंगे।,neither
दुकानों,neither
गूँज,neither
बाट,nepali-only
चिंयुटी,neither
पारम्परिक,nepali-only
गड़बड़ियां,neither
जागा,nepali-only
विचरने,neither
कढ़ी,neither
जुडाव,neither
लन्द,neither
शेयरों,neither
निंद्रा,neither
खद्दर,nepali-only
चतुर्युगों,neither
ज़िक्र,neither
नहा-धोकर,neither
घबराहट,neither
खाड़ी,neither
ढूंढिए,neither
चंद्र,neither
ऊब,neither
आंदोलन,neither
व्यवस्थित,nepali-only
ता,neither
बिडंबना,neither
रॊक,neither
इलेक्ट्रोनिक,neither
उड़ीसा,neither
भिलाई,neither
लुप्त,nepali-only
होशियारपुर,neither
बागियों,neither
लो,neither
बंधुओं,neither
ग्रीव्स,neither
आंगिरस,neither
ब्लेयर,neither
मीट,neither
अपाहिज,nepali-only
विवेकवान,neither
लौड़े,neither
शक्कर,neither
लडक़े,neither
बैर,neither
हालंकि,neither
मुड़े,neither
बहुसंख्यक,neither
गांव,neither
बॉडी,neither
अपनाई,neither
पोट,nepali-only
कटाई,neither
सुकोमल,neither
थ्री,nepali-only
पसदिदा,neither
चलायी,neither
स्टाइल,nepali-only
खासतौर,neither
पंडितों,neither
भोजनं,neither
पनपने,neither
बस्स,neither
आलसी,neither
प्रक्रियाएं,neither
पीछा,neither
ग्रेनाइट,nepali-only
निगमों,neither
डिफेंस,neither
संस्कृतियों,neither
अध्ययन,nepali-only
बाई।,neither
फीचर,neither
महिलाओ,neither
मदर्स,neither
कॉलेजेस,neither
लखनऊ।,neither
सुख,nepali-only
करवाना,neither
दाल-भात,nepali-only
छपी,neither
टेंटुआ,neither
बोगियों,neither
खेद,nepali-only
नाच,nepali-only
डिजिटल,nepali-only
लीजिये,neither
पेंटिंग्स,neither
ऊ,neither
कारणों,neither
सौहार्द्र,neither
मरूंगा,neither
डोर,neither
सिंथेटिक,neither
गुजरता,neither
वडवज,neither
न्यूज,neither
तुरतै,neither
ब्रैडबरी,neither
ब्लॉगस्ते,neither
स्मृतियाँ,neither
मनचले,neither
ललित,nepali-only
दादाजी,neither
मैने,neither
बार्टल,neither
नष्ट,nepali-only
गतिकी,neither
मंगल,neither
हिट,nepali-only
टाउन,neither
बहका,neither
हमारा,neither
घोड़ा,neither
पहला,neither
आध्यात्मिक,nepali-only
इंटेस्टाइन,neither
विरोधियों,neither
व्यावहारिक,nepali-only
व्यथा,nepali-only
तुम्हारे,neither
लेक्चर,neither
रोटियों,neither
रिलाज,neither
पद्धति,nepali-only
जेआरडी,neither
मजहब,neither
अलीगंज,neither
गोंद,neither
सिलेंडर,neither
भवसागर,neither
लंकेश,neither
थपेड़ों,neither
रेड्डी,neither
पैनक्रियाज,neither
पहुँचाने,neither
आर्इ-मुझे,neither
झोपङीं,neither
जितेन्द्र,nepali-only
परामर्शनुसार,neither
चिपका,neither
नन्हे,neither
जितना,neither
लक्झरी,neither
छोटा-छोटा,neither
फ़ास्टर,neither
एच,nepali-only
किस्म,neither
पत्नि,neither
मुखर,nepali-only
कणों,neither
उघाड़ना,neither
सत्याग्रह,nepali-only
चीखें,neither
ओर।,nepali-only
डॉलर,neither
कराता,neither
दिशाहीनता,neither
क्षैत्रो,neither
ज़रथ्रुस्त,neither
शोधकर्ताओं,neither
आधिकारिक,nepali-only
अधिकाधिक,neither
बहुएँ,neither
बाबत,neither
विश्वविद्यालय,nepali-only
डेढ़,neither
बहा,neither
आदि।,nepali-only
अंदरूनी,neither
बहाल,nepali-only
फोन,neither
अजीबोगरीब,neither
नीली,neither
गढे,neither
वर्जनाओं,neither
लगी।,neither
फेकना,neither
कोला,neither
हेल्दी,neither
प्रतिष्ठान,neither
प्रतीत,nepali-only
क्रोसिन,neither
लौकी,neither
वैचारिक,nepali-only
लिय,neither
एक्टिंग,neither
शिकार,neither
पर्याय,nepali-only
केशों,neither
घमासान,neither
पोर्नोग्राफ़र,neither
चलीं,neither
न्यौता,neither
शतरंज,neither
बोन,neither
वरीय,neither
अन्तरवर्तीय,neither
आवेदनों,neither
लिखा।,nepali-only
अपूर्व,nepali-only
खुश,neither
उगलती,neither
बची,neither
समाधि,nepali-only
स्विच,nepali-only
दौड़ाने,neither
बालाघाट,neither
लोचपूर्ण,neither
जिन्दगी,nepali-only
ज़ल्द,neither
देअर,neither
ऊर्ध्वगमन,neither
मनाया।,neither
लपकाें,neither
लाठियों,neither
अडवानी,neither
गिरेबां,neither
लूँगा।,neither
